ticketId,matchId,fanId,seatId,category,price,purchaseDate,matchDate,checkedIn,checkedInTime,transactionId
TICKET_000489,MATCH_040,FAN_00490,F-A-048,ECONOMY,46.0,91,2024-05-10,false,true,2024-05-10
TICKET_001336,MATCH_037,FAN_00337,E-D-041,VIP,159.0,36,2025-09-25,false,true,2025-09-25
TICKET_000008,MATCH_009,FAN_00009,E-B-003,CHILD,60.0,92,2025-01-01,false,false,
TICKET_001339,MATCH_040,FAN_00340,E-E-001,STANDARD,137.0,11,2026-06-23,false,false,
TICKET_000007,MATCH_008,FAN_00008,F-C-054,STUDENT,100.0,14,2024-05-06,false,true,2024-05-06
TICKET_000249,MATCH_050,FAN_00250,C-E-095,CHILD,114.0,48,2026-05-21,false,true,2026-05-21
TICKET_001338,MATCH_039,FAN_00339,D-E-013,SENIOR,103.0,26,2025-12-17,false,false,
TICKET_000244,MATCH_045,FAN_00245,B-C-025,ECONOMY,108.0,95,2025-10-22,false,true,2025-10-22
TICKET_000002,MATCH_003,FAN_00003,B-C-065,CHILD,129.0,89,2024-06-20,false,false,
TICKET_000486,MATCH_037,FAN_00487,VIP-E-080,VIP,80.0,47,2025-07-23,false,true,2025-07-23
TICKET_001333,MATCH_034,FAN_00334,VIP-C-012,SENIOR,165.0,02,2026-03-26,false,true,2026-03-26
TICKET_000243,MATCH_044,FAN_00244,VIP-B-035,PREMIUM,41.0,46,2026-10-19,false,true,2026-10-19
TICKET_000001,MATCH_002,FAN_00002,C-E-004,CHILD,190.0,70,2025-01-05,false,true,2025-01-05
TICKET_000485,MATCH_036,FAN_00486,VIP-D-022,PREMIUM,61.0,95,2026-10-15,false,true,2026-10-15
TICKET_001332,MATCH_033,FAN_00333,F-C-082,SENIOR,101.0,54,2024-04-27,false,false,
TICKET_000246,MATCH_047,FAN_00247,C-C-090,PREMIUM,92.0,92,2025-12-27,false,true,2025-12-27
TICKET_000004,MATCH_005,FAN_00005,F-F-074,CHILD,100.0,11,2024-11-19,false,true,2024-11-19
TICKET_000488,MATCH_039,FAN_00489,B-J-055,PREMIUM,31.0,00,2026-07-17,false,false,
TICKET_001335,MATCH_036,FAN_00336,D-E-052,PREMIUM,156.0,52,2026-06-09,false,true,2026-06-09
TICKET_000245,MATCH_046,FAN_00246,VIP-C-007,STUDENT,133.0,63,2026-05-22,false,false,
TICKET_000003,MATCH_004,FAN_00004,VIP-D-028,ECONOMY,78.0,01,2025-08-12,false,true,2025-08-12
TICKET_000487,MATCH_038,FAN_00488,C-I-005,VIP,190.0,06,2024-07-21,false,true,2024-07-21
TICKET_001334,MATCH_035,FAN_00335,D-F-078,VIP,89.0,45,2025-04-19,false,true,2025-04-19
TICKET_000240,MATCH_041,FAN_00241,F-A-053,VIP,90.0,64,2024-02-20,false,true,2024-02-20
TICKET_000482,MATCH_033,FAN_00483,VIP-J-014,SENIOR,53.0,74,2025-07-26,false,false,
TICKET_000481,MATCH_032,FAN_00482,E-G-026,SENIOR,132.0,94,2026-02-19,false,false,
TICKET_000242,MATCH_043,FAN_00243,E-I-071,CHILD,57.0,97,2026-06-08,false,false,
TICKET_000484,MATCH_035,FAN_00485,F-F-072,PREMIUM,140.0,32,2025-10-16,false,false,
TICKET_001331,MATCH_032,FAN_00332,A-E-085,SENIOR,178.0,95,2026-07-06,false,false,
TICKET_000241,MATCH_042,FAN_00242,A-C-037,PREMIUM,182.0,74,2024-01-22,false,false,
TICKET_000483,MATCH_034,FAN_00484,VIP-H-091,VIP,124.0,27,2024-01-13,false,false,
TICKET_001330,MATCH_031,FAN_00331,C-I-036,CHILD,158.0,56,2024-10-06,false,true,2024-10-06
TICKET_000071,MATCH_022,FAN_00072,B-F-099,VIP,90.0,51,2025-06-20,false,true,2025-06-20
TICKET_001160,MATCH_011,FAN_00161,E-A-023,VIP,120.0,76,2024-10-16,false,true,2024-10-16
TICKET_000070,MATCH_021,FAN_00071,A-E-010,CHILD,70.0,06,2025-11-25,false,true,2025-11-25
TICKET_000073,MATCH_024,FAN_00074,VIP-C-079,SENIOR,122.0,42,2026-07-15,false,false,
TICKET_001162,MATCH_013,FAN_00163,B-E-046,ECONOMY,72.0,80,2026-08-23,false,true,2026-08-23
TICKET_000072,MATCH_023,FAN_00073,D-F-060,SENIOR,48.0,30,2026-11-27,false,true,2026-11-27
TICKET_001161,MATCH_012,FAN_00162,B-F-090,VIP,153.0,23,2024-03-01,false,false,
TICKET_000079,MATCH_030,FAN_00080,C-D-040,STANDARD,179.0,10,2024-05-07,false,true,2024-05-07
TICKET_001168,MATCH_019,FAN_00169,VIP-C-089,STUDENT,144.0,62,2024-06-26,false,true,2024-06-26
TICKET_000078,MATCH_029,FAN_00079,E-F-015,SENIOR,66.0,72,2026-01-24,false,true,2026-01-24
TICKET_001167,MATCH_018,FAN_00168,B-A-081,SENIOR,55.0,55,2026-12-12,false,false,
TICKET_001169,MATCH_020,FAN_00170,C-I-087,VIP,168.0,02,2025-05-01,false,true,2025-05-01
TICKET_000075,MATCH_026,FAN_00076,B-G-068,PREMIUM,166.0,16,2025-11-15,false,true,2025-11-15
TICKET_001164,MATCH_015,FAN_00165,B-D-099,VIP,183.0,25,2025-02-04,false,false,
TICKET_000074,MATCH_025,FAN_00075,A-H-017,STUDENT,121.0,26,2026-07-20,false,false,
TICKET_001163,MATCH_014,FAN_00164,F-I-063,STUDENT,69.0,97,2024-02-28,false,true,2024-02-28
TICKET_000077,MATCH_028,FAN_00078,C-J-018,STUDENT,127.0,90,2025-08-24,false,false,
TICKET_001166,MATCH_017,FAN_00167,B-F-045,VIP,89.0,90,2024-12-18,false,true,2024-12-18
TICKET_000076,MATCH_027,FAN_00077,E-C-054,PREMIUM,124.0,04,2026-10-28,false,false,
TICKET_001165,MATCH_016,FAN_00166,B-I-083,SENIOR,100.0,22,2026-05-16,false,true,2026-05-16
TICKET_000060,MATCH_011,FAN_00061,C-B-047,STANDARD,136.0,07,2026-04-21,false,false,
TICKET_001391,MATCH_042,FAN_00392,B-E-017,STUDENT,183.0,32,2025-01-22,false,true,2025-01-22
TICKET_001390,MATCH_041,FAN_00391,C-G-071,CHILD,85.0,00,2024-11-09,false,false,
TICKET_000062,MATCH_013,FAN_00063,F-B-053,STUDENT,156.0,07,2025-10-12,false,true,2025-10-12
TICKET_001151,MATCH_002,FAN_00152,C-J-050,PREMIUM,100.0,05,2024-08-13,false,false,
TICKET_001393,MATCH_044,FAN_00394,E-E-049,SENIOR,183.0,66,2025-11-14,false,true,2025-11-14
TICKET_000061,MATCH_012,FAN_00062,VIP-G-100,STUDENT,180.0,76,2026-10-20,false,false,
TICKET_001150,MATCH_001,FAN_00151,A-B-098,ECONOMY,39.0,75,2024-03-22,false,true,2024-03-22
TICKET_001392,MATCH_043,FAN_00393,C-J-069,ECONOMY,124.0,34,2026-03-24,false,true,2026-03-24
TICKET_000068,MATCH_019,FAN_00069,E-F-033,STANDARD,30.0,88,2025-06-14,false,false,
TICKET_001157,MATCH_008,FAN_00158,E-I-010,CHILD,168.0,36,2024-08-22,false,false,
TICKET_001399,MATCH_050,FAN_00400,F-F-020,STANDARD,83.0,41,2025-08-19,false,false,
TICKET_000067,MATCH_018,FAN_00068,E-D-071,SENIOR,139.0,33,2026-01-01,false,true,2026-01-01
TICKET_001156,MATCH_007,FAN_00157,VIP-B-044,ECONOMY,98.0,08,2024-07-28,false,true,2024-07-28
TICKET_001398,MATCH_049,FAN_00399,C-D-046,SENIOR,73.0,44,2025-03-08,false,false,
TICKET_001159,MATCH_010,FAN_00160,VIP-J-075,VIP,91.0,29,2024-06-07,false,true,2024-06-07
TICKET_000069,MATCH_020,FAN_00070,F-B-002,CHILD,107.0,12,2026-05-28,false,true,2026-05-28
TICKET_001158,MATCH_009,FAN_00159,E-F-066,VIP,38.0,99,2024-01-20,false,true,2024-01-20
TICKET_000064,MATCH_015,FAN_00065,B-H-055,VIP,181.0,60,2024-10-22,false,false,
TICKET_001153,MATCH_004,FAN_00154,E-B-023,STUDENT,175.0,42,2024-04-19,false,true,2024-04-19
TICKET_001395,MATCH_046,FAN_00396,D-F-002,CHILD,168.0,84,2025-03-07,false,false,
TICKET_000063,MATCH_014,FAN_00064,A-F-059,ECONOMY,139.0,41,2025-08-20,false,true,2025-08-20
TICKET_001152,MATCH_003,FAN_00153,F-A-068,PREMIUM,135.0,69,2026-03-20,false,true,2026-03-20
TICKET_001394,MATCH_045,FAN_00395,A-B-065,ECONOMY,118.0,49,2026-07-20,false,false,
TICKET_000066,MATCH_017,FAN_00067,VIP-C-032,STANDARD,197.0,62,2025-08-13,false,false,
TICKET_001155,MATCH_006,FAN_00156,C-I-042,SENIOR,109.0,38,2025-02-18,false,true,2025-02-18
TICKET_001397,MATCH_048,FAN_00398,B-J-041,STANDARD,149.0,70,2024-11-17,false,true,2024-11-17
TICKET_000065,MATCH_016,FAN_00066,VIP-F-087,STANDARD,98.0,27,2025-02-09,false,true,2025-02-09
TICKET_001154,MATCH_005,FAN_00155,B-D-033,PREMIUM,191.0,32,2026-01-27,false,true,2026-01-27
TICKET_001396,MATCH_047,FAN_00397,D-B-092,PREMIUM,113.0,53,2026-12-03,false,true,2026-12-03
TICKET_000291,MATCH_042,FAN_00292,F-D-005,STANDARD,69.0,84,2026-07-14,false,false,
TICKET_001380,MATCH_031,FAN_00381,F-H-059,VIP,66.0,51,2024-10-27,false,false,
TICKET_000290,MATCH_041,FAN_00291,F-A-053,VIP,127.0,03,2026-05-05,false,false,
TICKET_000051,MATCH_002,FAN_00052,VIP-E-072,STUDENT,146.0,97,2024-03-07,false,true,2024-03-07
TICKET_000293,MATCH_044,FAN_00294,E-F-078,STUDENT,71.0,95,2026-04-07,false,true,2026-04-07
TICKET_001140,MATCH_041,FAN_00141,C-C-029,VIP,114.0,80,2024-04-05,false,false,
TICKET_001382,MATCH_033,FAN_00383,D-J-035,CHILD,116.0,58,2024-03-16,false,true,2024-03-16
TICKET_000050,MATCH_001,FAN_00051,VIP-H-026,PREMIUM,57.0,07,2025-03-04,false,false,
TICKET_000292,MATCH_043,FAN_00293,A-A-078,CHILD,113.0,04,2026-06-01,false,false,
TICKET_001381,MATCH_032,FAN_00382,B-C-041,STANDARD,64.0,25,2025-08-10,false,true,2025-08-10
TICKET_001149,MATCH_050,FAN_00150,D-A-013,CHILD,89.0,79,2025-10-07,false,false,
TICKET_000057,MATCH_008,FAN_00058,D-J-071,STUDENT,99.0,06,2026-12-01,false,false,
TICKET_000299,MATCH_050,FAN_00300,C-B-046,SENIOR,35.0,08,2026-07-04,false,true,2026-07-04
TICKET_001146,MATCH_047,FAN_00147,A-F-024,PREMIUM,84.0,02,2025-12-02,false,false,
TICKET_001388,MATCH_039,FAN_00389,E-D-052,STANDARD,166.0,83,2024-10-09,false,true,2024-10-09
TICKET_000056,MATCH_007,FAN_00057,F-C-018,PREMIUM,66.0,17,2024-12-25,false,true,2024-12-25
TICKET_000298,MATCH_049,FAN_00299,A-G-029,ECONOMY,133.0,67,2026-02-03,false,false,
TICKET_001145,MATCH_046,FAN_00146,C-H-083,PREMIUM,48.0,22,2026-11-13,false,true,2026-11-13
TICKET_001387,MATCH_038,FAN_00388,D-B-010,ECONOMY,82.0,69,2025-07-14,false,false,
TICKET_000059,MATCH_010,FAN_00060,VIP-A-054,VIP,152.0,56,2025-08-05,false,false,
TICKET_001148,MATCH_049,FAN_00149,B-E-077,SENIOR,43.0,95,2026-12-06,false,true,2026-12-06
TICKET_000058,MATCH_009,FAN_00059,F-H-064,ECONOMY,109.0,94,2026-01-12,false,true,2026-01-12
TICKET_001147,MATCH_048,FAN_00148,C-F-081,VIP,96.0,13,2024-11-23,false,false,
TICKET_001389,MATCH_040,FAN_00390,D-A-072,ECONOMY,67.0,40,2025-01-15,false,true,2025-01-15
TICKET_000053,MATCH_004,FAN_00054,D-J-014,CHILD,91.0,30,2025-04-15,false,true,2025-04-15
TICKET_000295,MATCH_046,FAN_00296,C-D-092,ECONOMY,112.0,85,2024-10-09,false,false,
TICKET_001142,MATCH_043,FAN_00143,D-E-089,STUDENT,128.0,23,2024-11-27,false,false,
TICKET_001384,MATCH_035,FAN_00385,B-D-027,STUDENT,117.0,64,2025-12-19,false,false,
TICKET_000052,MATCH_003,FAN_00053,B-A-041,PREMIUM,193.0,00,2024-11-15,false,true,2024-11-15
TICKET_000294,MATCH_045,FAN_00295,B-H-034,VIP,78.0,18,2026-06-27,false,true,2026-06-27
TICKET_001141,MATCH_042,FAN_00142,VIP-D-029,STUDENT,108.0,33,2026-05-25,false,true,2026-05-25
TICKET_001383,MATCH_034,FAN_00384,C-E-067,VIP,132.0,79,2026-01-28,false,true,2026-01-28
TICKET_000055,MATCH_006,FAN_00056,A-E-006,SENIOR,73.0,48,2025-03-06,false,true,2025-03-06
TICKET_000297,MATCH_048,FAN_00298,VIP-I-008,STANDARD,91.0,63,2026-05-16,false,true,2026-05-16
TICKET_001144,MATCH_045,FAN_00145,B-G-062,STUDENT,162.0,93,2025-01-06,false,true,2025-01-06
TICKET_001386,MATCH_037,FAN_00387,C-H-060,CHILD,91.0,91,2024-10-21,false,false,
TICKET_000054,MATCH_005,FAN_00055,A-A-011,VIP,194.0,72,2026-05-13,false,true,2026-05-13
TICKET_000296,MATCH_047,FAN_00297,B-I-054,PREMIUM,127.0,74,2026-01-04,false,true,2026-01-04
TICKET_001143,MATCH_044,FAN_00144,D-F-063,ECONOMY,57.0,47,2024-07-15,false,false,
TICKET_001385,MATCH_036,FAN_00386,C-J-087,VIP,109.0,29,2025-08-12,false,true,2025-08-12
TICKET_000280,MATCH_031,FAN_00281,B-J-086,PREMIUM,194.0,39,2025-03-20,false,true,2025-03-20
TICKET_000040,MATCH_041,FAN_00041,B-C-052,STUDENT,155.0,47,2025-10-28,false,false,
TICKET_000282,MATCH_033,FAN_00283,F-D-026,VIP,54.0,38,2026-10-14,false,true,2026-10-14
TICKET_001371,MATCH_022,FAN_00372,D-I-022,STANDARD,144.0,38,2024-04-27,false,true,2024-04-27
TICKET_000281,MATCH_032,FAN_00282,VIP-I-075,STUDENT,44.0,46,2024-05-08,false,true,2024-05-08
TICKET_001370,MATCH_021,FAN_00371,A-F-039,VIP,91.0,27,2024-10-19,false,true,2024-10-19
TICKET_001139,MATCH_040,FAN_00140,B-B-001,VIP,72.0,71,2025-04-24,false,true,2025-04-24
TICKET_000049,MATCH_050,FAN_00050,A-A-031,PREMIUM,66.0,59,2026-08-26,false,false,
TICKET_001138,MATCH_039,FAN_00139,D-G-016,STUDENT,128.0,75,2026-02-01,false,true,2026-02-01
TICKET_000046,MATCH_047,FAN_00047,A-D-005,PREMIUM,166.0,53,2024-12-15,false,true,2024-12-15
TICKET_000288,MATCH_039,FAN_00289,B-B-079,SENIOR,49.0,71,2024-07-26,false,true,2024-07-26
TICKET_001135,MATCH_036,FAN_00136,C-E-084,VIP,178.0,88,2026-02-02,false,false,
TICKET_001377,MATCH_028,FAN_00378,VIP-I-053,SENIOR,107.0,97,2025-04-27,false,false,
TICKET_000045,MATCH_046,FAN_00046,D-D-087,STUDENT,185.0,64,2025-07-06,false,false,
TICKET_000287,MATCH_038,FAN_00288,D-B-046,CHILD,185.0,51,2025-06-19,false,false,
TICKET_001134,MATCH_035,FAN_00135,VIP-A-015,ECONOMY,146.0,05,2025-04-19,false,false,
TICKET_001376,MATCH_027,FAN_00377,A-C-085,CHILD,198.0,65,2026-10-19,false,true,2026-10-19
TICKET_000048,MATCH_049,FAN_00049,B-E-013,ECONOMY,37.0,53,2025-02-12,false,true,2025-02-12
TICKET_001137,MATCH_038,FAN_00138,B-D-095,STUDENT,48.0,03,2024-04-24,false,true,2024-04-24
TICKET_001379,MATCH_030,FAN_00380,E-H-042,SENIOR,131.0,57,2024-04-22,false,true,2024-04-22
TICKET_000047,MATCH_048,FAN_00048,C-G-017,VIP,89.0,63,2025-04-03,false,true,2025-04-03
TICKET_000289,MATCH_040,FAN_00290,VIP-D-018,STUDENT,193.0,57,2024-05-14,false,false,
TICKET_001136,MATCH_037,FAN_00137,F-I-079,PREMIUM,177.0,98,2024-05-01,false,true,2024-05-01
TICKET_001378,MATCH_029,FAN_00379,B-D-064,STANDARD,75.0,59,2025-09-05,false,true,2025-09-05
TICKET_000042,MATCH_043,FAN_00043,VIP-F-018,SENIOR,162.0,35,2025-03-19,false,false,
TICKET_000284,MATCH_035,FAN_00285,E-B-076,VIP,76.0,31,2025-07-25,false,false,
TICKET_001131,MATCH_032,FAN_00132,D-F-015,PREMIUM,38.0,44,2026-08-15,false,true,2026-08-15
TICKET_001373,MATCH_024,FAN_00374,VIP-C-092,STANDARD,62.0,26,2025-03-19,false,true,2025-03-19
TICKET_000041,MATCH_042,FAN_00042,A-E-024,PREMIUM,133.0,70,2024-10-01,false,true,2024-10-01
TICKET_000283,MATCH_034,FAN_00284,VIP-E-098,CHILD,78.0,51,2026-07-12,false,true,2026-07-12
TICKET_001130,MATCH_031,FAN_00131,E-I-038,CHILD,43.0,22,2024-11-14,false,false,
TICKET_001372,MATCH_023,FAN_00373,D-J-085,PREMIUM,125.0,82,2025-08-16,false,false,
TICKET_000044,MATCH_045,FAN_00045,E-D-096,STUDENT,182.0,11,2026-08-26,false,false,
TICKET_000286,MATCH_037,FAN_00287,A-C-058,VIP,30.0,49,2024-07-06,false,false,
TICKET_001133,MATCH_034,FAN_00134,B-H-029,STUDENT,99.0,53,2025-01-23,false,true,2025-01-23
TICKET_001375,MATCH_026,FAN_00376,VIP-E-007,VIP,114.0,02,2024-08-18,false,true,2024-08-18
TICKET_000043,MATCH_044,FAN_00044,E-B-099,ECONOMY,186.0,36,2024-02-26,false,true,2024-02-26
TICKET_000285,MATCH_036,FAN_00286,VIP-D-002,VIP,157.0,55,2025-11-17,false,true,2025-11-17
TICKET_001132,MATCH_033,FAN_00133,E-E-070,VIP,157.0,50,2024-08-22,false,false,
TICKET_001374,MATCH_025,FAN_00375,C-C-025,SENIOR,195.0,68,2024-02-13,false,false,
TICKET_001193,MATCH_044,FAN_00194,D-B-067,STANDARD,43.0,72,2026-09-27,false,true,2026-09-27
TICKET_001192,MATCH_043,FAN_00193,D-E-002,PREMIUM,128.0,04,2026-03-04,false,false,
TICKET_001195,MATCH_046,FAN_00196,D-D-066,PREMIUM,72.0,35,2025-04-01,false,true,2025-04-01
TICKET_001194,MATCH_045,FAN_00195,B-H-012,ECONOMY,191.0,57,2026-08-08,false,true,2026-08-08
TICKET_001191,MATCH_042,FAN_00192,VIP-H-011,STANDARD,84.0,76,2025-05-15,false,true,2025-05-15
TICKET_001190,MATCH_041,FAN_00191,VIP-C-090,PREMIUM,194.0,73,2025-09-20,false,true,2025-09-20
TICKET_001197,MATCH_048,FAN_00198,A-I-045,STUDENT,176.0,90,2025-05-27,false,false,
TICKET_001196,MATCH_047,FAN_00197,E-J-070,STUDENT,91.0,74,2024-01-09,false,true,2024-01-09
TICKET_001199,MATCH_050,FAN_00200,E-D-084,PREMIUM,85.0,31,2024-09-12,false,true,2024-09-12
TICKET_001198,MATCH_049,FAN_00199,B-D-053,STUDENT,154.0,06,2025-10-01,false,true,2025-10-01
TICKET_000093,MATCH_044,FAN_00094,E-A-014,STUDENT,39.0,77,2026-06-28,false,false,
TICKET_001182,MATCH_033,FAN_00183,B-G-028,SENIOR,149.0,46,2026-10-06,false,true,2026-10-06
TICKET_000092,MATCH_043,FAN_00093,E-H-058,VIP,194.0,94,2026-05-25,false,true,2026-05-25
TICKET_001181,MATCH_032,FAN_00182,B-G-070,STUDENT,60.0,17,2024-01-09,false,true,2024-01-09
TICKET_000095,MATCH_046,FAN_00096,VIP-A-021,STUDENT,92.0,34,2026-06-08,false,true,2026-06-08
TICKET_001184,MATCH_035,FAN_00185,E-B-044,STANDARD,174.0,88,2026-09-13,false,true,2026-09-13
TICKET_000094,MATCH_045,FAN_00095,VIP-H-022,ECONOMY,67.0,95,2025-02-25,false,true,2025-02-25
TICKET_001183,MATCH_034,FAN_00184,B-D-007,SENIOR,48.0,42,2025-06-19,false,true,2025-06-19
TICKET_000091,MATCH_042,FAN_00092,E-A-029,PREMIUM,106.0,46,2024-07-11,false,false,
TICKET_001180,MATCH_031,FAN_00181,F-I-091,VIP,66.0,52,2024-01-02,false,true,2024-01-02
TICKET_000090,MATCH_041,FAN_00091,E-G-028,VIP,51.0,63,2026-05-23,false,true,2026-05-23
TICKET_001189,MATCH_040,FAN_00190,B-G-095,ECONOMY,64.0,87,2024-11-20,false,true,2024-11-20
TICKET_000097,MATCH_048,FAN_00098,D-A-038,STUDENT,89.0,12,2024-12-18,false,false,
TICKET_001186,MATCH_037,FAN_00187,D-H-004,ECONOMY,123.0,43,2025-09-04,false,true,2025-09-04
TICKET_000096,MATCH_047,FAN_00097,C-G-025,PREMIUM,107.0,39,2024-01-08,false,false,
TICKET_001185,MATCH_036,FAN_00186,VIP-C-056,VIP,82.0,13,2024-03-02,false,false,
TICKET_000099,MATCH_050,FAN_00100,D-C-073,VIP,147.0,68,2024-07-21,false,true,2024-07-21
TICKET_001188,MATCH_039,FAN_00189,C-H-036,STUDENT,73.0,85,2024-06-09,false,true,2024-06-09
TICKET_000098,MATCH_049,FAN_00099,C-J-040,PREMIUM,66.0,31,2024-10-16,false,true,2024-10-16
TICKET_001187,MATCH_038,FAN_00188,A-I-037,STUDENT,81.0,18,2025-04-14,false,true,2025-04-14
TICKET_000082,MATCH_033,FAN_00083,C-J-037,VIP,79.0,28,2026-07-11,false,false,
TICKET_001171,MATCH_022,FAN_00172,C-J-037,STANDARD,120.0,81,2024-07-02,false,true,2024-07-02
TICKET_000081,MATCH_032,FAN_00082,D-I-037,STANDARD,146.0,32,2024-07-20,false,false,
TICKET_001170,MATCH_021,FAN_00171,C-G-022,VIP,78.0,04,2026-12-04,false,false,
TICKET_000084,MATCH_035,FAN_00085,D-B-043,PREMIUM,193.0,76,2026-11-04,false,true,2026-11-04
TICKET_001173,MATCH_024,FAN_00174,E-G-058,STUDENT,176.0,87,2026-02-03,false,true,2026-02-03
TICKET_000083,MATCH_034,FAN_00084,B-F-039,PREMIUM,65.0,38,2024-11-16,false,false,
TICKET_001172,MATCH_023,FAN_00173,VIP-H-048,VIP,89.0,08,2024-10-12,false,true,2024-10-12
TICKET_000080,MATCH_031,FAN_00081,A-G-006,PREMIUM,144.0,08,2026-05-13,false,true,2026-05-13
TICKET_001179,MATCH_030,FAN_00180,A-H-039,PREMIUM,186.0,68,2024-12-12,false,true,2024-12-12
TICKET_000089,MATCH_040,FAN_00090,B-B-098,STANDARD,102.0,95,2025-11-11,false,true,2025-11-11
TICKET_001178,MATCH_029,FAN_00179,E-H-085,STANDARD,110.0,61,2025-05-27,false,false,
TICKET_000086,MATCH_037,FAN_00087,A-A-094,CHILD,38.0,52,2024-11-01,false,true,2024-11-01
TICKET_001175,MATCH_026,FAN_00176,D-G-070,SENIOR,100.0,46,2025-11-02,false,true,2025-11-02
TICKET_000085,MATCH_036,FAN_00086,A-F-075,CHILD,139.0,55,2025-03-25,false,true,2025-03-25
TICKET_001174,MATCH_025,FAN_00175,VIP-J-071,STUDENT,155.0,52,2025-10-11,false,true,2025-10-11
TICKET_000088,MATCH_039,FAN_00089,C-A-057,PREMIUM,177.0,25,2024-08-16,false,true,2024-08-16
TICKET_001177,MATCH_028,FAN_00178,E-I-077,VIP,175.0,45,2026-11-03,false,false,
TICKET_000087,MATCH_038,FAN_00088,F-D-089,CHILD,168.0,47,2025-01-21,false,true,2025-01-21
TICKET_001176,MATCH_027,FAN_00177,A-C-096,SENIOR,177.0,68,2024-02-19,false,true,2024-02-19
TICKET_000909,MATCH_010,FAN_00410,F-I-090,STANDARD,75.0,62,2026-07-28,false,true,2026-07-28
TICKET_000908,MATCH_009,FAN_00409,VIP-J-072,CHILD,189.0,85,2024-11-25,false,true,2024-11-25
TICKET_000905,MATCH_006,FAN_00406,C-I-059,PREMIUM,80.0,15,2025-04-13,false,false,
TICKET_000904,MATCH_005,FAN_00405,C-B-093,STANDARD,185.0,28,2025-05-17,false,false,
TICKET_000907,MATCH_008,FAN_00408,F-A-088,SENIOR,81.0,33,2026-08-15,false,false,
TICKET_000906,MATCH_007,FAN_00407,D-D-021,ECONOMY,192.0,68,2024-03-18,false,true,2024-03-18
TICKET_000912,MATCH_013,FAN_00413,D-C-061,VIP,143.0,82,2025-12-08,false,true,2025-12-08
TICKET_000911,MATCH_012,FAN_00412,F-J-064,VIP,172.0,80,2024-09-01,false,true,2024-09-01
TICKET_000914,MATCH_015,FAN_00415,B-C-055,VIP,124.0,73,2024-09-19,false,true,2024-09-19
TICKET_000913,MATCH_014,FAN_00414,A-J-042,PREMIUM,32.0,59,2025-04-19,false,true,2025-04-19
TICKET_000910,MATCH_011,FAN_00411,B-B-015,VIP,103.0,86,2026-11-11,false,true,2026-11-11
TICKET_000901,MATCH_002,FAN_00402,C-F-076,SENIOR,142.0,10,2026-04-05,false,true,2026-04-05
TICKET_000900,MATCH_001,FAN_00401,D-H-012,SENIOR,142.0,76,2025-04-22,false,true,2025-04-22
TICKET_000903,MATCH_004,FAN_00404,C-D-048,VIP,110.0,08,2024-04-18,false,true,2024-04-18
TICKET_000902,MATCH_003,FAN_00403,F-F-080,PREMIUM,112.0,60,2024-03-11,false,true,2024-03-11
TICKET_000707,MATCH_008,FAN_00208,D-A-030,VIP,104.0,61,2026-01-23,false,false,
TICKET_000949,MATCH_050,FAN_00450,F-D-059,ECONOMY,35.0,85,2024-12-20,false,false,
TICKET_000706,MATCH_007,FAN_00207,C-G-006,SENIOR,87.0,73,2026-12-28,false,true,2026-12-28
TICKET_000948,MATCH_049,FAN_00449,D-D-058,STUDENT,88.0,19,2024-06-12,false,true,2024-06-12
TICKET_000709,MATCH_010,FAN_00210,E-I-057,SENIOR,73.0,87,2024-02-23,false,false,
TICKET_000708,MATCH_009,FAN_00209,F-J-089,ECONOMY,102.0,07,2025-10-03,false,false,
TICKET_000714,MATCH_015,FAN_00215,C-H-063,VIP,119.0,67,2024-10-02,false,false,
TICKET_000956,MATCH_007,FAN_00457,A-G-041,ECONOMY,53.0,12,2026-11-05,false,false,
TICKET_000713,MATCH_014,FAN_00214,B-B-016,STUDENT,140.0,12,2026-07-16,false,false,
TICKET_000955,MATCH_006,FAN_00456,E-D-040,STUDENT,64.0,25,2025-02-27,false,true,2025-02-27
TICKET_000716,MATCH_017,FAN_00217,E-A-015,SENIOR,90.0,49,2025-01-26,false,true,2025-01-26
TICKET_000958,MATCH_009,FAN_00459,F-F-027,PREMIUM,45.0,91,2025-11-12,false,true,2025-11-12
TICKET_000715,MATCH_016,FAN_00216,B-J-055,ECONOMY,38.0,84,2025-06-23,false,false,
TICKET_000957,MATCH_008,FAN_00458,B-D-002,PREMIUM,49.0,35,2024-10-19,false,false,
TICKET_000710,MATCH_011,FAN_00211,C-I-095,STANDARD,107.0,78,2026-11-17,false,true,2026-11-17
TICKET_000952,MATCH_003,FAN_00453,A-E-097,CHILD,95.0,00,2024-06-18,false,true,2024-06-18
TICKET_000951,MATCH_002,FAN_00452,E-J-017,ECONOMY,89.0,24,2025-07-04,false,true,2025-07-04
TICKET_000712,MATCH_013,FAN_00213,C-D-095,VIP,42.0,71,2025-01-05,false,true,2025-01-05
TICKET_000954,MATCH_005,FAN_00455,B-F-016,STUDENT,105.0,80,2025-07-24,false,false,
TICKET_000711,MATCH_012,FAN_00212,B-H-044,CHILD,157.0,30,2024-11-03,false,true,2024-11-03
TICKET_000953,MATCH_004,FAN_00454,E-C-098,ECONOMY,79.0,03,2026-02-21,false,true,2026-02-21
TICKET_000950,MATCH_001,FAN_00451,C-B-027,VIP,153.0,02,2026-11-25,false,true,2026-11-25
