ticketId,matchId,fanId,seatId,category,price,purchaseDate,matchDate,checkedIn,checkedInTime,transactionId
TICKET_000431,MATCH_032,FAN_00432,VIP-F-099,CHILD,195.51,2026-12-12,2026-12-12,false,,TXN_431
TICKET_000432,MATCH_033,FAN_00433,C-H-059,CHILD,63.41,2024-11-15,2026-01-13,true,2024-11-15,TXN_432
TICKET_000433,MATCH_034,FAN_00434,B-A-013,SENIOR,114.68,2024-01-08,2026-02-14,true,2024-01-08,TXN_433
TICKET_000434,MATCH_035,FAN_00435,B-D-002,SENIOR,174.40,2025-03-17,2026-03-15,false,,TXN_434
TICKET_000435,MATCH_036,FAN_00436,E-F-062,SENIOR,35.32,2024-05-24,2026-04-16,true,2024-05-24,TXN_435
TICKET_000436,MATCH_037,FAN_00437,A-B-024,PREMIUM,108.93,2025-10-14,2026-05-17,false,,TXN_436
TICKET_000437,MATCH_038,FAN_00438,VIP-C-055,STANDARD,157.23,2026-07-22,2026-06-18,false,,TXN_437
TICKET_000438,MATCH_039,FAN_00439,VIP-D-018,VIP,78.26,2026-04-28,2026-07-19,true,2026-04-28,TXN_438
TICKET_000439,MATCH_040,FAN_00440,VIP-E-054,VIP,104.16,2025-04-24,2026-08-20,false,,TXN_439
TICKET_000440,MATCH_041,FAN_00441,B-B-097,CHILD,111.80,2025-02-10,2026-09-21,true,2025-02-10,TXN_440
TICKET_000441,MATCH_042,FAN_00442,F-F-077,CHILD,155.15,2024-09-15,2026-10-22,true,2024-09-15,TXN_441
TICKET_000442,MATCH_043,FAN_00443,F-I-002,ECONOMY,165.07,2026-12-04,2026-11-23,false,,TXN_442
TICKET_000443,MATCH_044,FAN_00444,D-J-052,CHILD,96.59,2024-05-19,2026-12-24,true,2024-05-19,TXN_443
TICKET_000444,MATCH_045,FAN_00445,F-J-070,CHILD,168.03,2026-09-07,2026-01-25,false,,TXN_444
TICKET_000445,MATCH_046,FAN_00446,D-C-074,CHILD,130.91,2026-11-07,2026-02-26,false,,TXN_445
TICKET_000446,MATCH_047,FAN_00447,VIP-D-023,STUDENT,101.01,2025-12-01,2026-03-27,true,2025-12-01,TXN_446
TICKET_000447,MATCH_048,FAN_00448,VIP-G-070,STUDENT,178.40,2024-12-16,2026-04-28,false,,TXN_447
TICKET_000448,MATCH_049,FAN_00449,F-J-010,VIP,142.33,2024-07-17,2026-05-01,false,,TXN_448
TICKET_000449,MATCH_050,FAN_00450,VIP-F-061,STANDARD,150.39,2026-08-03,2026-06-02,true,2026-08-03,TXN_449
TICKET_000450,MATCH_001,FAN_00451,E-I-071,CHILD,34.05,2024-09-06,2026-07-03,true,2024-09-06,TXN_450
TICKET_000451,MATCH_002,FAN_00452,E-B-042,CHILD,64.05,2026-01-18,2026-08-04,true,2026-01-18,TXN_451
TICKET_000452,MATCH_003,FAN_00453,E-C-065,CHILD,107.70,2025-08-17,2026-09-05,true,2025-08-17,TXN_452
TICKET_000453,MATCH_004,FAN_00454,D-G-071,SENIOR,159.88,2025-09-11,2026-10-06,false,,TXN_453
TICKET_000454,MATCH_005,FAN_00455,E-F-074,PREMIUM,85.03,2024-05-05,2026-11-07,true,2024-05-05,TXN_454
TICKET_000455,MATCH_006,FAN_00456,C-D-046,VIP,192.96,2025-07-25,2026-12-08,false,,TXN_455
TICKET_000456,MATCH_007,FAN_00457,F-I-099,CHILD,194.91,2025-06-10,2026-01-09,false,,TXN_456
TICKET_000457,MATCH_008,FAN_00458,D-F-043,ECONOMY,92.86,2025-03-04,2026-02-10,true,2025-03-04,TXN_457
TICKET_000458,MATCH_009,FAN_00459,E-I-078,SENIOR,108.28,2025-08-15,2026-03-11,true,2025-08-15,TXN_458
TICKET_000459,MATCH_010,FAN_00460,VIP-B-072,VIP,192.90,2024-10-19,2026-04-12,false,,TXN_459
TICKET_000460,MATCH_011,FAN_00461,D-A-040,STUDENT,163.45,2025-10-21,2026-05-13,true,2025-10-21,TXN_460
TICKET_000461,MATCH_012,FAN_00462,D-A-045,STUDENT,71.34,2026-12-28,2026-06-14,true,2026-12-28,TXN_461
TICKET_000462,MATCH_013,FAN_00463,VIP-G-027,VIP,198.01,2025-05-09,2026-07-15,true,2025-05-09,TXN_462
TICKET_000463,MATCH_014,FAN_00464,B-A-004,ECONOMY,94.52,2025-02-20,2026-08-16,false,,TXN_463
TICKET_000464,MATCH_015,FAN_00465,F-D-087,VIP,135.83,2024-12-16,2026-09-17,true,2024-12-16,TXN_464
TICKET_000465,MATCH_016,FAN_00466,VIP-I-017,STANDARD,147.20,2025-09-22,2026-10-18,true,2025-09-22,TXN_465
TICKET_000466,MATCH_017,FAN_00467,C-H-028,STANDARD,187.39,2026-07-16,2026-11-19,true,2026-07-16,TXN_466
TICKET_000467,MATCH_018,FAN_00468,VIP-F-006,PREMIUM,149.65,2024-07-01,2026-12-20,false,,TXN_467
TICKET_000468,MATCH_019,FAN_00469,E-I-062,PREMIUM,38.35,2024-07-26,2026-01-21,true,2024-07-26,TXN_468
TICKET_000469,MATCH_020,FAN_00470,C-H-038,ECONOMY,188.72,2024-04-12,2026-02-22,false,,TXN_469
TICKET_000470,MATCH_021,FAN_00471,C-J-038,SENIOR,170.14,2026-01-21,2026-03-23,false,,TXN_470
TICKET_000471,MATCH_022,FAN_00472,B-J-022,CHILD,147.48,2026-06-13,2026-04-24,true,2026-06-13,TXN_471
TICKET_000472,MATCH_023,FAN_00473,B-F-042,CHILD,108.92,2025-12-13,2026-05-25,true,2025-12-13,TXN_472
TICKET_000473,MATCH_024,FAN_00474,A-E-003,VIP,36.70,2024-06-27,2026-06-26,true,2024-06-27,TXN_473
TICKET_000474,MATCH_025,FAN_00475,A-G-080,CHILD,67.59,2024-10-26,2026-07-27,true,2024-10-26,TXN_474
TICKET_000475,MATCH_026,FAN_00476,E-D-063,STANDARD,114.88,2025-06-24,2026-08-28,true,2025-06-24,TXN_475
TICKET_000476,MATCH_027,FAN_00477,B-A-037,SENIOR,107.22,2024-06-27,2026-09-01,false,,TXN_476
TICKET_000477,MATCH_028,FAN_00478,E-I-090,CHILD,96.29,2024-03-21,2026-10-02,true,2024-03-21,TXN_477
TICKET_000478,MATCH_029,FAN_00479,B-J-046,STUDENT,52.59,2025-03-01,2026-11-03,false,,TXN_478
TICKET_000479,MATCH_030,FAN_00480,F-A-019,VIP,42.06,2025-05-16,2026-12-04,false,,TXN_479
TICKET_000480,MATCH_031,FAN_00481,C-C-013,ECONOMY,71.27,2024-11-27,2026-01-05,true,2024-11-27,TXN_480
TICKET_000481,MATCH_032,FAN_00482,F-J-095,PREMIUM,101.07,2024-10-19,2026-02-06,false,,TXN_481
TICKET_000482,MATCH_033,FAN_00483,VIP-I-008,ECONOMY,60.04,2025-08-10,2026-03-07,true,2025-08-10,TXN_482
TICKET_000483,MATCH_034,FAN_00484,F-D-065,CHILD,108.82,2025-03-15,2026-04-08,true,2025-03-15,TXN_483
TICKET_000484,MATCH_035,FAN_00485,A-C-029,ECONOMY,175.83,2024-09-09,2026-05-09,false,,TXN_484
TICKET_000485,MATCH_036,FAN_00486,A-I-024,VIP,157.94,2026-12-06,2026-06-10,false,,TXN_485
TICKET_000486,MATCH_037,FAN_00487,B-C-099,ECONOMY,135.28,2025-09-08,2026-07-11,true,2025-09-08,TXN_486
TICKET_000487,MATCH_038,FAN_00488,VIP-C-008,CHILD,156.45,2026-09-08,2026-08-12,true,2026-09-08,TXN_487
TICKET_000488,MATCH_039,FAN_00489,D-J-075,STANDARD,41.74,2026-11-22,2026-09-13,true,2026-11-22,TXN_488
TICKET_000489,MATCH_040,FAN_00490,D-I-031,VIP,148.62,2024-12-09,2026-10-14,true,2024-12-09,TXN_489
TICKET_000490,MATCH_041,FAN_00491,B-H-034,VIP,186.26,2026-05-24,2026-11-15,false,,TXN_490
TICKET_000491,MATCH_042,FAN_00492,C-C-100,STANDARD,39.19,2024-05-27,2026-12-16,false,,TXN_491
TICKET_000492,MATCH_043,FAN_00493,B-G-064,SENIOR,55.47,2025-05-22,2026-01-17,false,,TXN_492
TICKET_000493,MATCH_044,FAN_00494,C-I-070,STUDENT,178.85,2025-02-04,2026-02-18,true,2025-02-04,TXN_493
TICKET_000494,MATCH_045,FAN_00495,B-H-084,ECONOMY,155.79,2024-05-24,2026-03-19,true,2024-05-24,TXN_494
TICKET_000495,MATCH_046,FAN_00496,VIP-D-068,VIP,68.45,2024-02-07,2026-04-20,false,,TXN_495
TICKET_000496,MATCH_047,FAN_00497,A-D-009,ECONOMY,48.26,2026-12-06,2026-05-21,true,2026-12-06,TXN_496
TICKET_000497,MATCH_048,FAN_00498,F-C-083,SENIOR,119.34,2025-02-19,2026-06-22,true,2025-02-19,TXN_497
TICKET_000498,MATCH_049,FAN_00499,B-G-094,CHILD,151.35,2026-07-15,2026-07-23,true,2026-07-15,TXN_498
TICKET_000499,MATCH_050,FAN_00500,VIP-C-043,VIP,173.19,2025-11-10,2026-08-24,false,,TXN_499
TICKET_000500,MATCH_001,FAN_00001,B-I-050,ECONOMY,104.76,2024-08-14,2026-09-25,false,,TXN_500
TICKET_000501,MATCH_002,FAN_00002,E-A-008,VIP,177.59,2026-12-11,2026-10-26,true,2026-12-11,TXN_501
TICKET_000502,MATCH_003,FAN_00003,VIP-A-024,STUDENT,114.21,2024-07-06,2026-11-27,false,,TXN_502
TICKET_000503,MATCH_004,FAN_00004,D-J-046,VIP,117.07,2024-06-20,2026-12-28,true,2024-06-20,TXN_503
TICKET_000504,MATCH_005,FAN_00005,VIP-G-049,CHILD,107.73,2025-11-12,2026-01-01,true,2025-11-12,TXN_504
TICKET_000505,MATCH_006,FAN_00006,B-G-045,PREMIUM,161.89,2024-06-18,2026-02-02,true,2024-06-18,TXN_505
TICKET_000506,MATCH_007,FAN_00007,B-A-061,ECONOMY,125.55,2024-11-02,2026-03-03,false,,TXN_506
TICKET_000507,MATCH_008,FAN_00008,B-I-074,SENIOR,145.20,2026-07-18,2026-04-04,false,,TXN_507
TICKET_000508,MATCH_009,FAN_00009,F-I-005,VIP,66.54,2025-06-16,2026-05-05,false,,TXN_508
TICKET_000509,MATCH_010,FAN_00010,E-B-069,CHILD,173.02,2024-02-03,2026-06-06,true,2024-02-03,TXN_509
TICKET_000510,MATCH_011,FAN_00011,B-F-028,STANDARD,89.00,2024-07-08,2026-07-07,false,,TXN_510
TICKET_000511,MATCH_012,FAN_00012,D-I-006,SENIOR,180.26,2025-11-10,2026-08-08,true,2025-11-10,TXN_511
TICKET_000512,MATCH_013,FAN_00013,E-B-053,PREMIUM,129.23,2025-06-25,2026-09-09,true,2025-06-25,TXN_512
TICKET_000513,MATCH_014,FAN_00014,D-G-028,STANDARD,127.82,2026-06-12,2026-10-10,true,2026-06-12,TXN_513
TICKET_000514,MATCH_015,FAN_00015,B-A-045,SENIOR,77.88,2026-04-07,2026-11-11,true,2026-04-07,TXN_514
TICKET_000515,MATCH_016,FAN_00016,D-I-083,STANDARD,176.36,2026-08-27,2026-12-12,true,2026-08-27,TXN_515
TICKET_000516,MATCH_017,FAN_00017,VIP-C-024,SENIOR,138.62,2026-08-24,2026-01-13,false,,TXN_516
TICKET_000517,MATCH_018,FAN_00018,D-B-003,VIP,126.37,2026-05-08,2026-02-14,false,,TXN_517
TICKET_000518,MATCH_019,FAN_00019,E-G-053,STANDARD,65.99,2025-08-25,2026-03-15,false,,TXN_518
TICKET_000519,MATCH_020,FAN_00020,E-D-100,VIP,61.64,2026-06-11,2026-04-16,false,,TXN_519
TICKET_000520,MATCH_021,FAN_00021,D-E-092,PREMIUM,118.44,2024-08-28,2026-05-17,true,2024-08-28,TXN_520
TICKET_000521,MATCH_022,FAN_00022,E-C-078,SENIOR,179.51,2025-03-25,2026-06-18,false,,TXN_521
TICKET_000522,MATCH_023,FAN_00023,B-D-035,STUDENT,39.49,2026-08-27,2026-07-19,true,2026-08-27,TXN_522
TICKET_000523,MATCH_024,FAN_00024,F-F-015,STANDARD,163.29,2025-07-26,2026-08-20,false,,TXN_523
TICKET_000524,MATCH_025,FAN_00025,C-G-091,STANDARD,52.68,2024-08-17,2026-09-21,true,2024-08-17,TXN_524
TICKET_000525,MATCH_026,FAN_00026,F-B-047,CHILD,32.42,2024-09-11,2026-10-22,true,2024-09-11,TXN_525
TICKET_000526,MATCH_027,FAN_00027,F-G-061,VIP,197.39,2025-11-26,2026-11-23,false,,TXN_526
TICKET_000527,MATCH_028,FAN_00028,B-C-029,CHILD,56.88,2025-08-18,2026-12-24,true,2025-08-18,TXN_527
TICKET_000528,MATCH_029,FAN_00029,B-A-090,CHILD,97.68,2024-10-18,2026-01-25,true,2024-10-18,TXN_528
TICKET_000529,MATCH_030,FAN_00030,A-G-007,STUDENT,95.67,2024-08-04,2026-02-26,true,2024-08-04,TXN_529
TICKET_000530,MATCH_031,FAN_00031,C-C-095,PREMIUM,101.91,2026-07-02,2026-03-27,true,2026-07-02,TXN_530
TICKET_000531,MATCH_032,FAN_00032,C-G-046,VIP,100.15,2025-12-09,2026-04-28,true,2025-12-09,TXN_531
TICKET_000532,MATCH_033,FAN_00033,C-A-012,VIP,85.78,2024-12-15,2026-05-01,false,,TXN_532
TICKET_000533,MATCH_034,FAN_00034,VIP-A-030,SENIOR,86.51,2024-09-27,2026-06-02,false,,TXN_533
TICKET_000534,MATCH_035,FAN_00035,B-A-054,STANDARD,159.28,2026-11-06,2026-07-03,false,,TXN_534
TICKET_000535,MATCH_036,FAN_00036,E-D-088,PREMIUM,158.83,2024-07-02,2026-08-04,true,2024-07-02,TXN_535
TICKET_000536,MATCH_037,FAN_00037,A-D-034,PREMIUM,142.28,2024-11-08,2026-09-05,false,,TXN_536
TICKET_000537,MATCH_038,FAN_00038,A-I-040,STANDARD,68.35,2026-07-27,2026-10-06,true,2026-07-27,TXN_537
TICKET_000538,MATCH_039,FAN_00039,F-C-072,VIP,93.77,2025-02-14,2026-11-07,true,2025-02-14,TXN_538
TICKET_000539,MATCH_040,FAN_00040,A-D-071,ECONOMY,30.95,2024-09-24,2026-12-08,false,,TXN_539
TICKET_000540,MATCH_041,FAN_00041,VIP-A-070,STANDARD,93.84,2026-12-25,2026-01-09,false,,TXN_540
TICKET_000541,MATCH_042,FAN_00042,F-A-051,SENIOR,164.56,2024-04-17,2026-02-10,false,,TXN_541
TICKET_000542,MATCH_043,FAN_00043,C-E-099,ECONOMY,174.87,2026-10-14,2026-03-11,true,2026-10-14,TXN_542
TICKET_000543,MATCH_044,FAN_00044,VIP-G-011,PREMIUM,90.21,2024-12-17,2026-04-12,true,2024-12-17,TXN_543
TICKET_000544,MATCH_045,FAN_00045,A-C-042,ECONOMY,129.93,2025-01-26,2026-05-13,false,,TXN_544
TICKET_000545,MATCH_046,FAN_00046,C-I-001,PREMIUM,89.41,2024-08-23,2026-06-14,false,,TXN_545
TICKET_000546,MATCH_047,FAN_00047,E-I-064,PREMIUM,141.30,2024-02-07,2026-07-15,false,,TXN_546
TICKET_000547,MATCH_048,FAN_00048,B-I-086,ECONOMY,127.80,2025-08-15,2026-08-16,true,2025-08-15,TXN_547
TICKET_000548,MATCH_049,FAN_00049,A-D-060,SENIOR,116.14,2025-01-10,2026-09-17,false,,TXN_548
TICKET_000549,MATCH_050,FAN_00050,C-J-007,STUDENT,113.14,2024-08-25,2026-10-18,false,,TXN_549
TICKET_000550,MATCH_001,FAN_00051,F-C-005,ECONOMY,176.99,2024-07-08,2026-11-19,false,,TXN_550
TICKET_000551,MATCH_002,FAN_00052,A-C-076,STUDENT,63.04,2025-09-11,2026-12-20,false,,TXN_551
TICKET_000552,MATCH_003,FAN_00053,F-J-032,SENIOR,115.48,2025-11-24,2026-01-21,true,2025-11-24,TXN_552
TICKET_000553,MATCH_004,FAN_00054,D-F-072,SENIOR,181.60,2025-08-10,2026-02-22,true,2025-08-10,TXN_553
TICKET_000554,MATCH_005,FAN_00055,VIP-F-056,PREMIUM,111.12,2025-07-22,2026-03-23,true,2025-07-22,TXN_554
TICKET_000555,MATCH_006,FAN_00056,F-F-028,CHILD,165.70,2026-08-26,2026-04-24,true,2026-08-26,TXN_555
TICKET_000556,MATCH_007,FAN_00057,B-G-070,SENIOR,123.87,2025-04-22,2026-05-25,true,2025-04-22,TXN_556
TICKET_000557,MATCH_008,FAN_00058,F-E-100,CHILD,73.77,2024-01-15,2026-06-26,true,2024-01-15,TXN_557
TICKET_000558,MATCH_009,FAN_00059,E-H-034,STUDENT,106.40,2026-11-10,2026-07-27,true,2026-11-10,TXN_558
TICKET_000559,MATCH_010,FAN_00060,D-F-098,SENIOR,145.30,2026-03-01,2026-08-28,true,2026-03-01,TXN_559
TICKET_000560,MATCH_011,FAN_00061,C-E-089,VIP,68.85,2024-01-23,2026-09-01,true,2024-01-23,TXN_560
TICKET_000561,MATCH_012,FAN_00062,F-D-085,SENIOR,190.09,2024-06-08,2026-10-02,false,,TXN_561
TICKET_000562,MATCH_013,FAN_00063,E-A-007,SENIOR,159.23,2026-10-25,2026-11-03,true,2026-10-25,TXN_562
TICKET_000563,MATCH_014,FAN_00064,B-I-011,SENIOR,94.63,2026-06-13,2026-12-04,false,,TXN_563
TICKET_000564,MATCH_015,FAN_00065,D-G-013,ECONOMY,195.12,2025-12-28,2026-01-05,false,,TXN_564
TICKET_000565,MATCH_016,FAN_00066,VIP-G-095,ECONOMY,62.31,2025-05-08,2026-02-06,false,,TXN_565
TICKET_000566,MATCH_017,FAN_00067,D-C-066,ECONOMY,193.17,2024-03-02,2026-03-07,true,2024-03-02,TXN_566
TICKET_000567,MATCH_018,FAN_00068,VIP-F-078,STUDENT,148.06,2024-08-03,2026-04-08,false,,TXN_567
TICKET_000568,MATCH_019,FAN_00069,C-J-065,VIP,38.86,2024-08-08,2026-05-09,false,,TXN_568
TICKET_000569,MATCH_020,FAN_00070,B-J-020,STUDENT,64.62,2026-07-07,2026-06-10,false,,TXN_569
TICKET_000570,MATCH_021,FAN_00071,B-I-081,STANDARD,118.33,2025-08-24,2026-07-11,true,2025-08-24,TXN_570
TICKET_000571,MATCH_022,FAN_00072,D-F-043,VIP,76.78,2026-03-14,2026-08-12,false,,TXN_571
TICKET_000572,MATCH_023,FAN_00073,B-C-029,STANDARD,151.96,2026-08-01,2026-09-13,true,2026-08-01,TXN_572
TICKET_000573,MATCH_024,FAN_00074,F-A-018,STUDENT,118.61,2024-01-19,2026-10-14,true,2024-01-19,TXN_573
TICKET_000574,MATCH_025,FAN_00075,D-J-093,ECONOMY,35.59,2024-06-06,2026-11-15,true,2024-06-06,TXN_574
TICKET_000575,MATCH_026,FAN_00076,B-F-022,ECONOMY,129.04,2026-09-23,2026-12-16,true,2026-09-23,TXN_575
TICKET_000576,MATCH_027,FAN_00077,C-E-039,STANDARD,130.48,2026-12-06,2026-01-17,false,,TXN_576
TICKET_000577,MATCH_028,FAN_00078,D-C-026,ECONOMY,179.73,2025-10-07,2026-02-18,false,,TXN_577
TICKET_000578,MATCH_029,FAN_00079,VIP-J-097,PREMIUM,95.19,2024-05-09,2026-03-19,true,2024-05-09,TXN_578
TICKET_000579,MATCH_030,FAN_00080,E-E-007,STANDARD,139.09,2025-07-15,2026-04-20,true,2025-07-15,TXN_579
TICKET_000580,MATCH_031,FAN_00081,F-E-016,ECONOMY,33.85,2025-03-26,2026-05-21,false,,TXN_580
TICKET_000581,MATCH_032,FAN_00082,B-J-020,ECONOMY,74.79,2026-01-09,2026-06-22,true,2026-01-09,TXN_581
TICKET_000582,MATCH_033,FAN_00083,F-F-045,CHILD,56.49,2024-09-04,2026-07-23,false,,TXN_582
TICKET_000583,MATCH_034,FAN_00084,VIP-I-062,CHILD,63.36,2026-12-11,2026-08-24,true,2026-12-11,TXN_583
TICKET_000584,MATCH_035,FAN_00085,VIP-C-076,CHILD,127.55,2025-01-11,2026-09-25,false,,TXN_584
TICKET_000585,MATCH_036,FAN_00086,F-D-033,VIP,171.83,2025-10-24,2026-10-26,true,2025-10-24,TXN_585
TICKET_000586,MATCH_037,FAN_00087,VIP-B-013,VIP,62.10,2025-03-11,2026-11-27,true,2025-03-11,TXN_586
TICKET_000587,MATCH_038,FAN_00088,E-B-047,VIP,199.44,2026-07-25,2026-12-28,true,2026-07-25,TXN_587
TICKET_000588,MATCH_039,FAN_00089,E-G-035,SENIOR,184.53,2025-05-01,2026-01-01,true,2025-05-01,TXN_588
TICKET_000589,MATCH_040,FAN_00090,F-H-005,SENIOR,31.98,2024-06-22,2026-02-02,true,2024-06-22,TXN_589
TICKET_000590,MATCH_041,FAN_00091,A-E-011,STANDARD,118.20,2024-02-06,2026-03-03,true,2024-02-06,TXN_590
TICKET_000591,MATCH_042,FAN_00092,B-H-094,VIP,36.93,2025-05-20,2026-04-04,false,,TXN_591
TICKET_000592,MATCH_043,FAN_00093,A-G-100,STUDENT,136.81,2025-11-02,2026-05-05,true,2025-11-02,TXN_592
TICKET_000593,MATCH_044,FAN_00094,D-F-044,PREMIUM,136.17,2026-02-24,2026-06-06,true,2026-02-24,TXN_593
TICKET_000594,MATCH_045,FAN_00095,A-C-099,ECONOMY,90.83,2024-09-13,2026-07-07,true,2024-09-13,TXN_594
TICKET_000595,MATCH_046,FAN_00096,D-D-089,ECONOMY,149.71,2024-02-26,2026-08-08,false,,TXN_595
TICKET_000596,MATCH_047,FAN_00097,VIP-I-087,VIP,187.23,2025-03-03,2026-09-09,false,,TXN_596
TICKET_000597,MATCH_048,FAN_00098,A-H-019,PREMIUM,145.21,2026-10-10,2026-10-10,false,,TXN_597
TICKET_000598,MATCH_049,FAN_00099,E-A-049,VIP,187.11,2026-06-02,2026-11-11,true,2026-06-02,TXN_598
TICKET_000599,MATCH_050,FAN_00100,A-D-082,STANDARD,124.35,2025-07-02,2026-12-12,false,,TXN_599
TICKET_000600,MATCH_001,FAN_00101,VIP-E-033,PREMIUM,153.39,2025-06-28,2026-01-13,true,2025-06-28,TXN_600
TICKET_000601,MATCH_002,FAN_00102,F-E-033,CHILD,104.75,2025-02-02,2026-02-14,false,,TXN_601
TICKET_000602,MATCH_003,FAN_00103,D-J-025,PREMIUM,63.92,2024-01-22,2026-03-15,true,2024-01-22,TXN_602
TICKET_000603,MATCH_004,FAN_00104,C-B-081,VIP,148.86,2026-10-16,2026-04-16,true,2026-10-16,TXN_603
TICKET_000604,MATCH_005,FAN_00105,VIP-A-025,VIP,75.45,2025-07-01,2026-05-17,false,,TXN_604
TICKET_000605,MATCH_006,FAN_00106,F-I-020,ECONOMY,134.71,2024-05-05,2026-06-18,true,2024-05-05,TXN_605
TICKET_000606,MATCH_007,FAN_00107,C-H-096,CHILD,64.74,2025-11-09,2026-07-19,true,2025-11-09,TXN_606
TICKET_000607,MATCH_008,FAN_00108,D-J-059,VIP,80.10,2025-10-10,2026-08-20,true,2025-10-10,TXN_607
TICKET_000608,MATCH_009,FAN_00109,F-D-033,SENIOR,190.79,2025-03-18,2026-09-21,true,2025-03-18,TXN_608
TICKET_000609,MATCH_010,FAN_00110,D-A-031,ECONOMY,57.49,2025-02-09,2026-10-22,true,2025-02-09,TXN_609
TICKET_000610,MATCH_011,FAN_00111,VIP-D-027,PREMIUM,106.94,2024-03-17,2026-11-23,true,2024-03-17,TXN_610
TICKET_000611,MATCH_012,FAN_00112,B-J-021,STUDENT,65.63,2024-02-21,2026-12-24,true,2024-02-21,TXN_611
TICKET_000612,MATCH_013,FAN_00113,VIP-A-037,PREMIUM,43.76,2024-07-14,2026-01-25,true,2024-07-14,TXN_612
TICKET_000613,MATCH_014,FAN_00114,A-I-010,STUDENT,138.39,2026-01-20,2026-02-26,true,2026-01-20,TXN_613
TICKET_000614,MATCH_015,FAN_00115,F-I-026,STUDENT,116.26,2025-06-10,2026-03-27,true,2025-06-10,TXN_614
TICKET_000615,MATCH_016,FAN_00116,E-C-025,STANDARD,39.84,2024-05-05,2026-04-28,true,2024-05-05,TXN_615
TICKET_000616,MATCH_017,FAN_00117,VIP-C-031,VIP,152.12,2026-10-04,2026-05-01,true,2026-10-04,TXN_616
TICKET_000617,MATCH_018,FAN_00118,A-I-013,PREMIUM,183.82,2024-10-14,2026-06-02,true,2024-10-14,TXN_617
TICKET_000618,MATCH_019,FAN_00119,F-F-083,STANDARD,76.33,2026-12-21,2026-07-03,true,2026-12-21,TXN_618
TICKET_000619,MATCH_020,FAN_00120,C-C-021,SENIOR,62.60,2026-04-22,2026-08-04,true,2026-04-22,TXN_619
TICKET_000620,MATCH_021,FAN_00121,F-F-076,CHILD,84.60,2025-01-18,2026-09-05,false,,TXN_620
TICKET_000621,MATCH_022,FAN_00122,B-B-022,VIP,165.81,2025-05-15,2026-10-06,true,2025-05-15,TXN_621
TICKET_000622,MATCH_023,FAN_00123,VIP-G-035,ECONOMY,187.55,2026-11-19,2026-11-07,true,2026-11-19,TXN_622
TICKET_000623,MATCH_024,FAN_00124,B-E-043,CHILD,177.38,2024-04-14,2026-12-08,false,,TXN_623
TICKET_000624,MATCH_025,FAN_00125,B-H-060,STANDARD,141.82,2026-03-02,2026-01-09,true,2026-03-02,TXN_624
TICKET_000625,MATCH_026,FAN_00126,D-A-045,STUDENT,79.99,2024-05-11,2026-02-10,false,,TXN_625
TICKET_000626,MATCH_027,FAN_00127,C-A-082,PREMIUM,110.25,2026-04-12,2026-03-11,false,,TXN_626
TICKET_000627,MATCH_028,FAN_00128,VIP-B-096,VIP,71.46,2025-03-01,2026-04-12,true,2025-03-01,TXN_627
TICKET_000628,MATCH_029,FAN_00129,A-J-088,CHILD,53.74,2024-10-11,2026-05-13,true,2024-10-11,TXN_628
TICKET_000629,MATCH_030,FAN_00130,A-D-050,CHILD,127.43,2024-07-13,2026-06-14,false,,TXN_629
TICKET_000630,MATCH_031,FAN_00131,F-H-031,VIP,80.45,2026-01-01,2026-07-15,true,2026-01-01,TXN_630
TICKET_000631,MATCH_032,FAN_00132,F-J-038,ECONOMY,63.07,2025-02-04,2026-08-16,true,2025-02-04,TXN_631
TICKET_000632,MATCH_033,FAN_00133,VIP-A-051,STANDARD,119.91,2026-01-13,2026-09-17,false,,TXN_632
TICKET_000633,MATCH_034,FAN_00134,A-I-002,SENIOR,119.10,2025-10-27,2026-10-18,false,,TXN_633
TICKET_000634,MATCH_035,FAN_00135,D-I-024,ECONOMY,55.56,2025-05-03,2026-11-19,true,2025-05-03,TXN_634
TICKET_000635,MATCH_036,FAN_00136,D-F-063,SENIOR,183.48,2024-05-03,2026-12-20,true,2024-05-03,TXN_635
TICKET_000636,MATCH_037,FAN_00137,VIP-B-089,PREMIUM,77.98,2026-09-06,2026-01-21,true,2026-09-06,TXN_636
TICKET_000637,MATCH_038,FAN_00138,B-H-033,STANDARD,45.13,2024-01-24,2026-02-22,false,,TXN_637
TICKET_000638,MATCH_039,FAN_00139,F-D-097,STANDARD,120.60,2025-03-07,2026-03-23,true,2025-03-07,TXN_638
TICKET_000639,MATCH_040,FAN_00140,F-G-023,PREMIUM,179.78,2025-07-03,2026-04-24,true,2025-07-03,TXN_639
TICKET_000640,MATCH_041,FAN_00141,E-B-068,CHILD,162.76,2024-11-17,2026-05-25,true,2024-11-17,TXN_640
TICKET_000641,MATCH_042,FAN_00142,D-E-056,STUDENT,176.01,2025-04-13,2026-06-26,true,2025-04-13,TXN_641
TICKET_000642,MATCH_043,FAN_00143,B-F-050,SENIOR,181.19,2024-10-23,2026-07-27,true,2024-10-23,TXN_642
TICKET_000643,MATCH_044,FAN_00144,F-F-038,CHILD,109.16,2026-09-19,2026-08-28,true,2026-09-19,TXN_643
TICKET_000644,MATCH_045,FAN_00145,VIP-B-065,CHILD,114.85,2025-08-25,2026-09-01,true,2025-08-25,TXN_644
TICKET_000645,MATCH_046,FAN_00146,F-J-042,PREMIUM,120.55,2025-06-06,2026-10-02,true,2025-06-06,TXN_645
